gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,MonthlyCharges,TotalCharges,avg_monthly_spend,charge_gap,is_high_value,PhoneService,MultipleLines,InternetService,streaming_count,security_count,Contract,PaperlessBilling,PaymentMethod,payment_electronic_check,month_to_month_paperless,no_support_services,is_isolated,fiber_no_security,no_internet_services,segment,segment_label
Male,no,No,No,0.22727853029359305,36+,1.0039209502824906,0.5833819906082337,0.9967215092877103,0.04472698077697758,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,One year,No,Bank transfer (automatic),0,0,0,1,1,0,0,Loyal High-Value
Female,yes,Yes,No,1.368109446030281,36+,-0.6398189743428778,0.3282212201674698,-0.6272250134609502,-0.12087594256417744,0,No,No phone service,DSL,0.2665050326900002,0.5711787862044767,One year,No,Bank transfer (automatic),0,0,1,0,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.4495973685829016,36+,1.5025276008260804,2.3508892726663486,1.5617528056778758,-0.7407381611746465,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,0,1,0,0,Loyal High-Value
Male,no,No,No,-1.1172721918246462,0-12,-1.346178395946297,-0.963156549554391,-1.4828983239697398,1.6289182299923106,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Female,no,Yes,Yes,1.6125732136881425,36+,1.3080710071140806,2.214650583443373,1.2136276509104984,1.0397505833805554,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,One year,Yes,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
Female,no,No,No,-0.01718523736426863,12-36,-1.1517218022342968,-0.5980959815571398,-1.1864121601366904,0.4442516542727699,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,One year,No,Mailed check,0,0,0,1,0,0,1,Low Engagement
Male,no,No,No,0.4309983366751445,36+,0.9823146620922681,0.7226648733404015,0.8744309393178983,1.207269817479125,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.9838073634625305,One year,No,Mailed check,0,0,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,1.6125732136881425,36+,-1.509056568457203,-0.4059147217594451,-1.5195396438255995,0.17858997888901085,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,Yes,No,0.9199258719908678,36+,1.0620917261792426,1.303973477356569,1.0089306224156809,0.5728212142564871,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,0,Loyal High-Value
Female,no,No,No,0.797693988161937,36+,-0.2276374765601766,0.3348390321439745,-0.20854324205269242,-0.21161959123402915,0,Yes,No,DSL,-0.9062505304364585,1.3486718610379804,One year,No,Credit card (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,No,No,0.4309983366751445,36+,0.8925654649944222,0.7371358221956916,0.8997025124867105,-0.11643772254222565,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,yes,Yes,No,0.18653456901728277,36+,0.3889727479453962,0.25802829447001063,0.4213574027684524,-0.3885170099871263,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Female,no,Yes,Yes,1.2866215234776603,36+,-0.33899296184824507,0.5030417532134674,-0.3746134344968049,0.4239437670213517,0,No,No phone service,DSL,1.4392605958164588,0.5711787862044767,Two year,Yes,Electronic check,1,0,0,0,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-1.1987601143772668,0-12,0.8327326669291911,-0.897772567226525,0.5963665869817903,2.6954406851727115,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,No,Electronic check,1,0,0,0,0,0,3,At risk High-value
Female,no,No,No,0.1457906077409725,12-36,-1.1218054032016815,-0.5104320322417084,-1.1102639695094574,-0.09032361308075716,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,1,Low Engagement
Female,no,Yes,Yes,-0.9135523854430948,0-12,1.178433277972747,-0.5376532988383974,1.3803978826743968,-2.3753193033462994,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,3,At risk High-value
Female,no,No,No,0.3495104141225239,36+,-1.4675060142452372,-0.6389058220789184,-1.47198144785362,0.1076855716547416,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,Yes,Yes,-0.22090504374582004,12-36,0.6781646052606785,-0.05810458364761617,0.4932941815100764,2.107175611327691,1,Yes,Yes,Fiber optic,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Credit card (automatic),0,1,0,0,1,0,2,Stable Mid-Value
Female,no,Yes,Yes,0.9606698332671781,36+,1.1634750784564392,1.4259838708300596,1.1161887308653953,0.5011649349311572,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,One year,Yes,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Female,no,No,No,-1.076528230548336,0-12,-1.4658439920767583,-0.957619646867382,-1.5242561266652648,0.7299557543294969,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,-1.1987601143772668,0-12,0.3191678168692938,-0.9060889509436658,0.3881971395023112,-0.8086653503662419,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,-1.0357842692720256,0-12,-0.46863069098957844,-0.8527935051595485,-0.48865453847491136,0.24893756217824026,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Mailed check,0,0,0,0,0,0,1,Low Engagement
Female,no,Yes,Yes,-1.1580161531009565,0-12,-1.4608579255713225,-0.9796128420026324,-1.6258560692016686,1.9595784177095323,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,0.02355872391204165,12-36,0.802816267896576,0.32839769515350997,0.8927834153797468,-1.0687221454004578,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,Two year,Yes,Electronic check,1,0,0,1,0,0,3,At risk High-value
Female,yes,No,No,-0.22090504374582004,12-36,0.44049543516823375,-0.06520770183573112,0.4735386371279982,-0.39808322903036875,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,Yes,No,1.6125732136881425,36+,-1.3711087284734764,-0.24677840309776344,-1.353565462336103,-0.15005269323199075,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-1.2802480369298874,0-12,-1.4974224132778524,-0.9986500811217108,-1.4925061446226389,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,yes,No,No,1.5718292524118322,36+,-0.2774981416145356,0.7509229304800763,-0.28716561385510564,0.1221436613276277,0,No,No phone service,DSL,1.4392605958164588,0.5711787862044767,One year,Yes,Electronic check,1,0,0,1,0,0,2,Stable Mid-Value
Female,no,No,No,-0.791320501614164,12-36,0.703094937787858,-0.4710339916082507,0.9512443126890031,-2.8900553270003635,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,-0.3023929662984406,12-36,-0.20603118836995443,-0.3444131891244619,-0.1554950747316261,-0.575228177380522,0,No,No phone service,DSL,1.4392605958164588,1.3486718610379804,Month-to-month,Yes,Credit card (automatic),0,1,0,0,0,0,2,Stable Mid-Value
Male,no,No,No,1.4088534073065913,36+,-0.47361675749501453,0.43095172141607685,-0.5347651548353252,0.7236321979831386,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-1.2802480369298874,0-12,-0.9755474523755615,-0.991723437919636,-0.9723586127243113,0.00046458874911472516,0,No,No phone service,DSL,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,Low Engagement
Male,no,No,No,-1.2395040756535771,0-12,-0.6797075063863649,-0.9715170520180417,-0.8009087096941303,1.4244058595544915,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Female,no,No,No,0.4309983366751445,36+,-1.2996417752288951,-0.48314458752525424,-1.2313537139650501,-0.7382868993353364,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,1,0,1,1,Low Engagement
Female,no,No,No,-0.38388088885106114,12-36,0.3391120828910372,-0.22271162687654159,0.41501357046005277,-0.8887196305457494,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,0,1,0,0,3,At risk High-value
Female,no,Yes,Yes,1.2866215234776603,36+,-1.4824642137615447,-0.44363625002552154,-1.4853882818005826,0.09035685437671895,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,No,Yes,1.0014137945434884,36+,-1.5024084797832884,-0.4909315462842747,-1.4664668000824161,-0.35732308014275677,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,yes,Yes,No,-1.2802480369298874,0-12,0.18786806555948168,-0.9762818766411252,0.18720594883246935,0.00046458874911472516,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,0,1,0,3,At risk High-value
Female,yes,Yes,Yes,1.6125732136881425,36+,0.7728998688639604,1.8275527015643613,0.8098967198351333,-0.45639650876320026,1,Yes,Yes,DSL,1.4392605958164588,2.126164935871484,Two year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,No,No,-0.9950403079957154,0-12,0.21113637591818266,-0.7586882188536525,0.18741301393274717,0.2656617046205891,1,Yes,Yes,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,No,Electronic check,1,0,0,1,0,0,3,At risk High-value
Female,no,Yes,No,1.1643896396487294,36+,1.205025632668405,1.6270771174227807,1.0962828402300053,1.2086761720312194,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Two year,Yes,Bank transfer (automatic),0,0,1,0,1,0,0,Loyal High-Value
Male,no,No,No,1.2866215234776603,36+,0.6482482062280629,1.3260990287313497,0.5911123100622364,0.6344887745544426,1,Yes,Yes,Fiber optic,-0.9062505304364585,0.5711787862044767,One year,Yes,Credit card (automatic),0,0,0,1,0,0,0,Loyal High-Value
Male,yes,Yes,No,1.5718292524118322,36+,-1.3578125511256471,-0.23255010734827847,-1.3273440212572374,-0.2996950703770784,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,Yes,Yes,1.3273654847539706,36+,1.1385447459292597,1.8236040737517134,1.1237518405390656,0.12720050774077385,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,Two year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-1.1987601143772668,0-12,-1.5024084797832884,-0.980296682573538,-1.469314853391503,-0.32446160727358775,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,-1.2802480369298874,0-12,-0.6364949300059205,-0.9872233257756128,-0.6344283690706211,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,Low Engagement
Male,no,No,Yes,-0.09867315991688919,12-36,-0.009912572489475751,-0.15589378528709968,-0.015496979999670939,0.06481271776537681,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,One year,No,Credit card (automatic),0,0,1,0,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-0.7098325790615434,12-36,0.15628964435838757,-0.5346752834489703,0.21956332183591118,-0.7360347889023499,0,Yes,No,DSL,0.2665050326900002,1.3486718610379804,Month-to-month,Yes,Mailed check,0,1,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,-0.9950403079957154,0-12,0.12471122315729345,-0.7583793876280823,0.1903119253366393,-0.7616784739806106,0,Yes,No,DSL,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,3,At risk High-value
Male,no,No,No,-1.0357842692720256,0-12,1.0039209502824906,-0.718165150184189,0.9555949552355032,0.5192543134912476,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,1.5310852911355222,36+,1.4410327805923713,2.491495717793817,1.6066312950924133,-1.9657484680235595,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,One year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,1.2051336009250397,36+,0.7080810042932936,1.2935393938069468,0.6399972074661733,0.7585229530943025,1,Yes,No,DSL,1.4392605958164588,2.126164935871484,Two year,No,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
Female,no,Yes,Yes,-1.076528230548336,0-12,-1.499084435446331,-0.9572887562685568,-1.5201148246597047,0.2999063772406249,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,no,Yes,Yes,-0.7505765403378537,12-36,0.5352306987715161,-0.49876262378980524,0.5812212539328855,-0.5510908028188327,1,Yes,No,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,1,0,3,At risk High-value
Female,no,No,No,-0.42462485012737144,12-36,0.6432621397226272,-0.20354203151793313,0.5968936617824979,0.5104423349130935,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,-0.42462485012737144,12-36,-1.4841262359300234,-0.822108916961822,-1.514492693452157,0.40705672708768426,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,Yes,Yes,-0.6690886177852331,12-36,-0.018222683331868918,-0.5555875692947251,-0.026485234654423182,0.09603111699108628,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,Two year,No,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Male,no,No,No,-0.9135523854430948,0-12,-1.2996417752288951,-0.8963607673382041,-1.313270593822005,0.20688828975177298,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Bank transfer (automatic),0,0,0,1,0,1,1,Low Engagement
Female,no,No,Yes,-0.791320501614164,12-36,-0.2924563411308434,-0.6700536571150003,-0.19838112405443387,-1.0742912904029038,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,-0.506112772679992,12-36,0.5850913638258751,-0.30483867350496424,0.49092903792023435,1.0641200480822632,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Electronic check,1,0,0,0,0,0,3,At risk High-value
Female,no,No,No,-1.2395040756535771,0-12,0.1629377330323022,-0.9477149882758802,0.09278426310570265,0.8032234259816791,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,No,No,0.8384379494382472,36+,0.30254759518450747,0.7389667501758579,0.3274788801604164,-0.29921761868136976,1,Yes,Yes,DSL,0.2665050326900002,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,-0.8728084241667845,0-12,-1.4691680364137156,-0.9041697854704794,-1.442358742155313,-0.25322110440230083,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,Yes,No,1.4903413298592119,36+,-1.4924363467724167,-0.405826484266425,-1.4921700389526222,0.0539264436786811,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.1580161531009565,0-12,0.2028262650757895,-0.8869193555850574,0.11431903353461448,1.0134697881140153,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Male,no,Yes,No,1.6125732136881425,36+,0.8061403122335331,1.7520214075391882,0.7311199527960377,0.8348134728172163,1,Yes,Yes,DSL,1.4392605958164588,2.126164935871484,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,yes,Yes,No,1.0421577558197987,36+,-0.648129085185271,0.16231267391649837,-0.6324291198265577,-0.1563963334687424,0,No,No phone service,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,-0.6690886177852331,12-36,-1.4758161250876303,-0.8655658822742024,-1.481324629207627,0.11992274905157917,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,0,0,0,1,1,Low Engagement
Male,no,Yes,No,0.4309983366751445,36+,0.6465861840595843,0.5541092022988282,0.580071045136657,0.742772040675126,1,Yes,No,Fiber optic,-0.9062505304364585,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,-1.2395040756535771,0-12,1.3163811179564737,-0.9002432170310868,1.8752006462986974,-6.498059331704951,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,0,0,1,0,3,At risk High-value
Male,no,Yes,No,-0.7505765403378537,12-36,0.5701331643095673,-0.4859902466751512,0.6497302213962914,-0.9401830963754351,1,Yes,No,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,0.8384379494382472,36+,0.9989348837770544,1.1986620294371253,0.9788041065291966,0.19412204409227735,1,Yes,No,Fiber optic,1.4392605958164588,-0.2063142886290269,One year,Yes,Bank transfer (automatic),0,0,1,0,1,0,0,Loyal High-Value
Female,no,No,No,-0.01718523736426863,12-36,-1.4708300585821945,-0.7185842782760344,-1.4691595545662948,0.0368993276413672,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Bank transfer (automatic),0,0,0,1,0,1,1,Low Engagement
Female,no,Yes,No,0.06430268518835193,12-36,-1.3328822185984677,-0.6631490732861804,-1.3865862556804351,0.670554598539879,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,0,0,0,1,1,Low Engagement
Female,yes,No,No,-0.7098325790615434,12-36,0.32082983903777235,-0.5018950547920173,0.3836693159762327,-0.7373090092789083,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,3,At risk High-value
Female,yes,No,No,-1.0357842692720256,0-12,0.38731072577691766,-0.7851815261329261,0.23666492707029954,1.723392569340086,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Bank transfer (automatic),0,0,0,1,0,0,3,At risk High-value
Female,no,Yes,Yes,-0.7098325790615434,12-36,1.3479595391575674,-0.3194419785997844,1.2970748863225308,0.5356371469041522,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,1,0,3,At risk High-value
Male,no,Yes,No,1.1643896396487294,36+,-1.4708300585821945,-0.4549968272518545,-1.4668436502275297,0.010177908013052867,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.2802480369298874,0-12,-1.1583698909082112,-0.9941499689776877,-1.1545759009689482,0.00046458874911472516,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Bank transfer (automatic),0,0,1,1,0,0,1,Low Engagement
Female,no,No,No,-1.2802480369298874,0-12,-0.648129085185271,-0.9873777413883978,-0.646024014686189,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Male,no,No,No,-0.9950403079957154,0-12,0.6548962949019775,-0.7150106598087218,0.5974019124831803,0.638371164764276,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,No,Bank transfer (automatic),0,0,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,0.02355872391204165,12-36,0.33080197204864403,0.0750016745731473,0.3161635834056022,0.1562669893375406,1,Yes,No,DSL,1.4392605958164588,0.5711787862044767,One year,No,Credit card (automatic),0,0,0,0,0,0,2,Stable Mid-Value
